Country,Province,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
Luxembourg,Luxembourg,6.129583,49.815273,1,0,0,2020-02-29 21:03:05
China,Tibet,104.195397,35.86166,1,0,1,2020-02-12 06:43:02
Monaco,Monaco,7.412841,43.750298,1,0,0,2020-02-29 00:33:01
Nepal,Nepal,84.124008,28.394857,1,0,1,2020-02-12 14:43:03
New Zealand,New Zealand,174.885971,-40.900557,1,0,0,2020-02-28 16:23:03
Nigeria,Nigeria,8.675277,9.081999,1,0,0,2020-02-28 16:23:03
Qatar,Qatar,51.183884,25.354826,1,0,0,2020-02-29 14:33:03
San Marino,San Marino,12.457777,43.94236,1,0,0,2020-02-27 21:13:10
Sri Lanka,Sri Lanka,80.771797,7.873054,1,0,1,2020-02-08 03:43:03
Australia,From Diamond Princess,133.775136,-25.274398,0,0,0,2020-02-29 02:03:10
