Country,Province,city,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
US,Kentucky,Bourbon,-84.21827874,38.2054607,4,1,0,4/4/20 23:34
US,Texas,Bowie,-94.41834132,33.44626922,17,1,0,4/4/20 23:34
US,Utah,Box Elder,-113.08328159999999,41.52106798,10,0,0,4/4/20 23:34
US,Kentucky,Boyd,-82.68652187,38.36176608,13,1,0,4/4/20 23:34
US,Kentucky,Boyle,-84.8633779,37.62680923,7,0,0,4/4/20 23:34
US,Kentucky,Bracken,-84.08532444,38.69158994,1,0,0,4/4/20 23:34
US,Florida,Bradford,-82.16611613,29.95079741,6,0,0,4/4/20 23:34
US,Pennsylvania,Bradford,-76.51570822,41.78869215,10,0,0,4/4/20 23:34
US,Arkansas,Bradley,-92.15980837,33.46755808,4,0,0,4/4/20 23:34
US,Tennessee,Bradley,-84.857186,35.15739424,21,0,0,4/4/20 23:34
US,Michigan,Branch,-85.05929476,41.91600556,10,0,0,4/4/20 23:34
US,Texas,Brazoria,-95.44563172,29.18757369,144,1,0,4/4/20 23:34
US,Texas,Brazos,-96.30205577,30.663644800000004,75,5,0,4/4/20 23:34
US,Kentucky,Breathitt,-83.31959161,37.52333168,1,0,0,4/4/20 23:34
US,Iowa,Bremer,-92.31795937,42.77461496,2,0,0,4/4/20 23:34
US,Florida,Brevard,-80.73091022,28.29409504,72,0,0,4/4/20 23:34
US,Massachusetts,Bristol,-71.10872211,41.79228404,601,5,0,4/4/20 23:34
US,Rhode Island,Bristol,-71.28652315,41.71018079,21,0,0,4/4/20 23:34
US,Virginia,Bristol,-82.16359122,36.616302399999995,1,0,0,4/4/20 23:34
US,Montana,Broadwater,-111.49558130000001,46.33277565,4,0,0,4/4/20 23:34
US,South Dakota,Brookings,-96.79079945,44.36974375,3,0,0,4/4/20 23:34
US,Georgia,Brooks,-83.58303423,30.83922642,5,0,0,4/4/20 23:34
US,New York,Broome,-75.81326086,42.15903158,65,4,0,4/4/20 23:34
US,Colorado,Broomfield,-105.0566324,39.95998787,36,2,0,4/4/20 23:34
US,Florida,Broward,-80.48725556,26.15184651,1765,31,0,4/4/20 23:34
US,Indiana,Brown,-86.22868909,39.19605589,4,0,0,4/4/20 23:34
US,Minnesota,Brown,-94.72562874,44.24205652,3,0,0,4/4/20 23:34
US,Ohio,Brown,-83.86788395,38.93416837,3,1,0,4/4/20 23:34
US,South Dakota,Brown,-98.35165355,45.58994323,9,0,0,4/4/20 23:34
US,Texas,Brown,-98.99907113,31.77430356,4,0,0,4/4/20 23:34
US,Wisconsin,Brown,-88.00411844,44.452655299999996,24,0,0,4/4/20 23:34
